Date,LV_BULL,HV_BULL,HV_BEAR,LV_BEAR
2016-07-25,0.10870179292456482,0.8748472817632926,6.752263817886231e-08,0.016450857789088887
2016-07-26,0.8564533849428284,0.13981016922618167,2.8779819825055035e-08,0.0037364170516024885
2016-07-27,0.9958514870179938,0.003819084363597235,1.4034452068880451e-09,0.00032942721531527736
2016-07-28,0.9999505200885237,4.5409555837329734e-05,2.781641233122706e-11,4.070327601292094e-06
2016-07-29,0.999999484165661,2.507637979242971e-07,1.5879369134567203e-13,2.6507018952429796e-07
2016-08-01,0.9999995209519749,2.2842024645687123e-09,3.746597696369883e-16,4.767639280513438e-07
2016-08-02,0.9999954315485173,1.1619479856352274e-10,2.993447499186396e-14,4.568335072690089e-06
2016-08-03,0.999999614589871,3.3535876334921774e-08,1.8475067575799843e-13,3.518742872922072e-07
2016-08-04,0.9999996993965848,2.4528745813335104e-09,1.004746576267095e-14,2.981503971972511e-07
2016-08-05,0.9999999811079763,1.5988319419583124e-09,9.44938601069017e-15,1.7293568990548585e-08
2016-08-08,0.999999942616343,5.29487346428494e-11,2.955963652887863e-16,5.733027928382133e-08
2016-08-09,0.999999960304195,1.490769330825073e-10,2.632598203788044e-16,3.954711787184781e-08
2016-08-10,0.9999998636385592,2.4045642910394412e-11,9.329764363202302e-16,1.3633773879829874e-07
2016-08-11,0.9999999772544472,4.845729237288818e-10,1.7006423546467587e-15,2.2261285650745954e-08
2016-08-12,0.9999999363390109,3.1679671462848516e-11,5.889487360319232e-16,6.362908683302341e-08
2016-08-15,0.9999999725368983,2.363656054989231e-10,8.384288845443426e-17,2.722632338661168e-08
2016-08-16,0.9999995767012465,4.2171353405053795e-12,4.181892026413174e-16,4.232941829770252e-07
2016-08-17,0.9999999312813111,9.84842242417541e-10,8.823888451142865e-15,6.773395164530032e-08
2016-08-18,0.9999999593974288,1.9139685293320482e-10,4.524602182920222e-16,4.0411270199775166e-08
2016-08-19,0.999999907691749,3.4811385182345224e-11,3.603456907288203e-16,9.227328871933297e-08
2016-08-22,0.9999999289229916,1.0630243826431216e-10,1.7499725095417928e-15,7.097037742927369e-08
2016-08-23,0.9999999619958551,1.563921700324033e-10,6.317739948461928e-17,3.7847987775192194e-08
2016-08-24,0.9999994676792592,3.822522559579262e-12,2.7206835514588523e-16,5.323166916026836e-07
2016-08-25,0.9999998040421098,4.495662662265623e-10,2.8476739292105522e-15,1.9550866826397307e-07
2016-08-26,0.9999997152117835,1.084043050401826e-10,6.4824178079205285e-15,2.846794789136333e-07
2016-08-29,0.9999999565088737,9.292725147664287e-10,1.42286440023933e-15,4.256180912174309e-08
2016-08-30,0.9999998907314935,3.001959371585618e-11,1.0846226881684662e-16,1.0923806283177298e-07
2016-08-31,0.9999997538280089,3.571557773474326e-11,1.0540975487744767e-15,2.461364428421161e-07
2016-09-01,0.9999998837356611,2.594623509537314e-10,3.4855722316506204e-15,1.1600446895040911e-07
2016-09-02,0.99999998191106,1.7731591904401753e-10,4.055339677036695e-15,1.791135867799147e-08
2016-09-06,0.9999999835881682,5.095751316971894e-11,4.055704596752011e-16,1.6361321040523568e-08
2016-09-07,0.99999975298036,2.8549574911205048e-11,7.16144665530783e-15,2.469913762206407e-07
2016-09-08,0.9992292619429264,1.410306780723511e-09,1.4444426633824042e-13,0.0007707366467617997
2016-09-09,0.0028836029102281293,1.7254583602538712e-15,1.217535844884309e-10,0.9971163969676541
2016-09-12,0.0033242890010359923,0.025958519503266133,5.7324058011164314e-08,0.9707171341712932
2016-09-13,2.464707553430596e-05,3.097560686216361e-06,3.8845754676636245e-07,0.999971866906093
2016-09-14,3.444728124691839e-05,0.0062932131333487485,2.4778343911125373e-05,0.9936475612410911
2016-09-15,0.00021922206441651144,0.2512374139495206,4.846964841100431e-06,0.7485385170210201
2016-09-16,0.00011804987665009663,0.037813872631126746,1.0449539784198534e-05,0.962057627952279
2016-09-19,2.7226497919630375e-05,0.19953902878129806,6.002769982877878e-05,0.8003737170210449
2016-09-20,8.354977772316673e-07,0.5488671079234396,8.404728269306278e-05,0.4510480092961699
2016-09-21,4.129670935619842e-07,0.9917783000201676,2.314263734521661e-05,0.008198144375422258
2016-09-22,1.2777422013319902e-05,0.9982417479573326,5.863687417339083e-07,0.0017448882520599224
2016-09-23,0.00019625878521712937,0.8509419882285494,4.892915206371187e-08,0.1488617040568319
2016-09-26,5.366443125064556e-06,0.5103282077469274,9.816116664385179e-06,0.4896566096933432
2016-09-27,1.5011124600239145e-06,0.9326843455812398,2.9074676538643412e-05,0.06728507862971907
2016-09-28,1.8453537371029918e-05,0.9732101030240686,2.4622936216332996e-06,0.026768981145121655
2016-09-29,2.3480200532638783e-06,0.6834426424284237,2.741836967293561e-06,0.3165522677142106
2016-09-30,1.5602971960950647e-06,0.9567075610045391,1.5085409002657397e-05,0.04327579328900823
2016-10-03,1.148987460763558e-05,0.9094832935744382,2.607417526423311e-06,0.09050260913348948
2016-10-04,1.4317218509559322e-06,0.795993152832329,9.84125458733129e-06,0.20399557419155495
2016-10-05,9.351169797789004e-06,0.9622601700990249,1.4908035321993394e-05,0.0377155706960491
2016-10-06,0.0023061791505063927,0.9788122742181306,1.5163619884614233e-06,0.01888003026920809
2016-10-07,0.48465203426313497,0.4696230052509356,8.390025102018327e-07,0.04572412148313057
2016-10-10,0.7646248193669147,0.2219181079015356,1.3729178200514325e-08,0.013457059002643004
2016-10-11,0.9580518575420927,0.0004993318662595812,5.515526270380704e-08,0.04144875543595569
2016-10-12,0.980013004743212,0.00588681767124729,9.892826413006687e-08,0.014100078657526533
2016-10-13,0.9947974972121968,0.0006859168429854923,3.8449697441651955e-08,0.00451654749509677
2016-10-14,0.99924776490354,0.0003101373996629218,3.968608256668577e-09,0.0004420937279323862
2016-10-17,0.9998462576593277,1.7535392396353024e-05,4.236548926813765e-09,0.0001362027113218692
2016-10-18,0.9999557559778597,3.820624661763251e-05,3.4814067796915577e-10,6.037427207785268e-06
2016-10-19,0.9999958630691332,3.0981353917950054e-06,3.163642525134075e-12,1.0387921681412636e-06
2016-10-20,0.9999982078504815,1.0218442422909156e-07,4.583088441652896e-13,1.689964570029048e-06
2016-10-21,0.9999987423396938,8.771864466860775e-08,9.62906496010392e-13,1.1699406609126472e-06
2016-10-24,0.9999995895596773,8.359514571374428e-08,1.0494345441683405e-13,3.2684502072608043e-07
2016-10-25,0.9999988515244014,4.326606046646746e-09,2.0301664528942804e-14,1.1441489865378628e-06
2016-10-26,0.9999988095676409,1.1476362876865998e-08,2.5857890736090135e-14,1.178956280325644e-06
2016-10-27,0.9999987432237215,3.842572789046343e-09,1.4001537362321103e-14,1.252933933617157e-06
2016-10-28,0.9999988255392585,1.9226273314750383e-09,4.254765443618929e-14,1.1725376224971633e-06
2016-10-31,0.9999994539167928,4.1028439184274874e-09,2.0699010906156505e-15,5.419800999437506e-07
2016-11-01,0.9999903927343826,1.1296284020299383e-10,3.179355400826415e-15,9.607152527503285e-06
2016-11-02,0.9999819030118012,2.3699704692324017e-09,4.0088326009192474e-13,1.8094618174194054e-05
2016-11-03,0.9999832356184084,7.907022683309925e-09,2.059375806170611e-11,1.675645389253927e-05
2016-11-04,0.9999920690202817,3.516834936897394e-08,8.458291355527478e-10,7.894965739201266e-06
2016-11-07,0.9999806952654413,3.888203376850934e-06,9.958683791282598e-09,1.540657232536628e-05
2016-11-08,0.9999722002975178,1.7137819516448533e-05,2.312702878518985e-09,1.0659570155418703e-05
2016-11-09,0.9999690600291452,2.4831412754902034e-05,2.8365373217975936e-09,6.1057217070556025e-06
2016-11-10,0.9999762144716715,2.091228021318201e-05,2.3578840145524854e-10,2.8730122609582415e-06
2016-11-11,0.9999844101272323,7.355654868763886e-06,6.886384724954025e-11,8.234149397046984e-06
2016-11-14,0.9999808665827562,7.2182339017525505e-06,2.640863033790662e-10,1.1914919479899415e-05
2016-11-15,0.9999842808900583,1.288840894841149e-05,2.28169825399376e-10,2.830472743083564e-06
2016-11-16,0.9999798591834522,5.029635869256818e-06,9.395698934878548e-11,1.51110866677114e-05
2016-11-17,0.9999814531403086,1.3144596727252822e-05,2.50318791249867e-10,5.4020126518070364e-06
2016-11-18,0.9999491012552343,6.712681609586917e-06,2.944523794415315e-10,4.418576879368344e-05
2016-11-21,0.9999508974083621,4.105953066293294e-05,1.139066615713295e-09,8.041922074293853e-06
2016-11-22,0.9999685477731448,2.4198362016772267e-05,1.4673079730366085e-10,7.253718302447049e-06
2016-11-23,0.9999787234836481,1.1527476150442049e-05,1.298610051257816e-10,9.748909939357723e-06
2016-11-25,0.999987257564739,9.2131021608169e-06,2.5663906046890062e-11,3.52930742386118e-06
2016-11-28,0.9999708336878683,9.524375178525628e-07,3.654439169961431e-11,2.8213838138456115e-05
2016-11-29,0.999980696139449,9.82169451465777e-06,4.415584571685096e-11,9.482122028616431e-06
2016-11-30,0.9999842412330755,1.0476943751521845e-06,4.712444086432854e-12,1.471106752954285e-05
2016-12-01,0.9999723743508807,3.668540414163272e-07,1.768681472737067e-11,2.725877700259151e-05
2016-12-02,0.9999881849641895,1.5433415650434545e-06,9.671375120593462e-11,1.0271597479908422e-05
2016-12-05,0.9999964297367183,2.2293985462620413e-06,1.398030453705883e-12,1.340863089304873e-06
2016-12-06,0.9999999091851391,2.6296747987728292e-08,5.526687100050404e-13,6.45171944340285e-08
2016-12-07,0.9999999498577393,4.537661822128579e-09,2.132869273085841e-13,4.560448049014792e-08
2016-12-08,0.999999947113794,2.2645570816589857e-09,7.628331694610663e-14,5.062175630240117e-08
2016-12-09,0.9999999581104939,3.9283307596052015e-09,1.711900786227326e-14,3.7961290595358896e-08
2016-12-12,0.9999998839057366,4.31383034585107e-10,1.6384969005898124e-14,1.1566273789577029e-07
2016-12-13,0.9999999496803879,6.515378862694772e-09,1.109060459409928e-15,4.380382972557841e-08
2016-12-14,0.9999978357969439,2.4739263144793466e-11,5.7680781004077945e-15,2.1641784417607567e-06
2016-12-15,0.999999713656548,6.307342464049885e-08,1.2254131868295889e-14,2.232700491625313e-07
2016-12-16,0.9999905806214676,2.1172146938193613e-10,4.213703303379474e-14,9.419166427250091e-06
2016-12-19,0.999998662840865,1.921974402674779e-07,2.3463281973937647e-12,1.144959733404941e-06
2016-12-20,0.9999996395100165,4.0874955967080726e-08,5.709381498028295e-14,3.1961538964240133e-07
2016-12-21,0.999998614356678,2.690507725609439e-09,1.852043253660161e-14,1.3829525461975695e-06
2016-12-22,0.999998208246111,1.2848346353141914e-08,2.1705992444112006e-13,1.7789055837147002e-06
2016-12-23,0.9999992033093339,3.7948691730468894e-08,2.9028537066528877e-13,7.587420438535664e-07
2016-12-27,0.9999995907101875,1.9199496697082845e-08,4.760502950428473e-15,3.900899091865374e-07
2016-12-28,0.99998276285291,3.6343956852519517e-10,6.085465585767477e-14,1.723678358463867e-05
2016-12-29,0.9999955577621664,2.1068146738234263e-07,9.618813010881943e-13,4.231555608513643e-06
2016-12-30,0.9999902033539572,1.7933993879300374e-08,5.463772539079483e-12,9.778706196363826e-06
2017-01-03,0.9999985071146741,7.847924711822865e-07,1.4901016558089922e-11,7.08078183453496e-07
2017-01-04,0.9999995066774625,1.59122335906417e-07,4.886971549526696e-13,3.3419988499113153e-07
2017-01-05,0.9999991415928935,2.3775406175488114e-08,1.0832278182881105e-13,8.346313557725223e-07
2017-01-06,0.999999829120512,3.5011027051779396e-08,4.3229573822054737e-14,1.358683976636616e-07
2017-01-09,0.9999993343255879,1.138425721709055e-09,8.061628429655927e-15,6.645360110316756e-07
2017-01-10,0.9999996231109236,7.580099712588704e-09,7.926948300059798e-14,3.693086755840177e-07
2017-01-11,0.9999998011626501,8.165575010015328e-09,9.641429282118267e-15,1.9067193117464609e-07
2017-01-12,0.9999995506915283,9.068149826465398e-10,7.451204989853024e-15,4.484016791183766e-07
2017-01-13,0.9999998874091097,3.3784297800583797e-09,3.1731606406341865e-15,1.0921278642183582e-07
2017-01-17,0.9999995184299473,1.4424726108987308e-10,2.293495618921876e-15,4.814256726399273e-07
2017-01-18,0.9999999125620926,1.7286288104517975e-09,1.755615665079606e-15,8.570885170850903e-08
2017-01-19,0.9999995245335633,4.936595079637457e-11,2.6886827410950325e-15,4.754174029463391e-07
2017-01-20,0.999999928857508,2.1236583533808455e-09,3.263266174261246e-15,6.901861988851895e-08
2017-01-23,0.9999997291852563,7.561329096110212e-11,3.660911525028822e-15,2.707394656560526e-07
2017-01-24,0.999999954253327,2.2825801455960063e-09,5.63141014122207e-14,4.346430286224161e-08
2017-01-25,0.9999999652027333,1.3511189133511205e-09,9.37662920267872e-15,3.344645359668768e-08
2017-01-26,0.9999998895727974,4.408088136065527e-10,5.469053466629887e-16,1.0998618725453063e-07
2017-01-27,0.9999998758794467,3.007084408526473e-10,1.4648005467552946e-16,1.2382028519092865e-07
2017-01-30,0.9999984293684576,3.2316067898911624e-11,1.8475360918558055e-15,1.5705995603526217e-06
2017-01-31,0.9999995944609422,3.6211491548047106e-09,2.3213839277955196e-14,4.019177088175045e-07
2017-02-01,0.9999998150115232,8.794709966313023e-10,5.8643525388961756e-15,1.8410870521507642e-07
2017-02-02,0.9999998927260152,4.0098779728303253e-10,9.356385253764159e-15,1.0687320301118409e-07
2017-02-03,0.999999970298632,7.936128477201032e-10,2.1136915670348986e-15,2.8907420499235638e-08
2017-02-06,0.9999998858002138,7.411596902640524e-11,4.582928595041897e-16,1.141259479420191e-07
2017-02-07,0.999999905757254,3.4780877116987385e-10,2.7224497871699705e-15,9.38947361464745e-08
2017-02-08,0.9999999277333725,3.9409091101265234e-10,5.964369684936587e-15,7.187250374679844e-08
2017-02-09,0.999999970462341,7.735593214082478e-10,8.946051656426009e-15,2.8764411534377265e-08
2017-02-10,0.9999999706396925,4.333151740180899e-10,6.443911885612225e-15,2.8927322311556028e-08
2017-02-13,0.9999999748451959,6.830346651852618e-10,8.726110048389119e-15,2.4472201081699498e-08
2017-02-14,0.9999999751144063,5.267571779497074e-10,1.014922406612527e-14,2.4359199979705287e-08
2017-02-15,0.9999999771735022,6.972298475856538e-10,1.9096182290880835e-15,2.2129075312342827e-08
2017-02-16,0.9999999411702464,9.280240286798964e-11,1.0806628644100352e-15,5.8736592168975364e-08
2017-02-17,0.9999999546271293,4.0850529163995306e-10,5.943465543780027e-15,4.4964587531568916e-08
2017-02-21,0.9999999798856154,6.61762428695886e-10,1.494934798549938e-15,1.9452842910891785e-08
2017-02-22,0.9999999372557815,5.172958255902252e-11,3.0885951445212894e-16,6.269267762793179e-08
2017-02-23,0.9999999607534854,1.5859056523293846e-10,1.2062228005957164e-15,3.908795508550542e-08
2017-02-24,0.9999999637548178,1.0041624485675758e-10,7.447408904207217e-16,3.6144452717624935e-08
2017-02-27,0.9999999677083912,8.815519050990272e-11,2.921442715342763e-17,3.220345868320325e-08
2017-02-28,0.9999998691491868,2.764536192192244e-12,9.696927265870058e-16,1.3084771786424017e-07
2017-03-01,0.9999999855299394,4.045432320940757e-10,1.4108497142295206e-15,1.4065862833927739e-08
2017-03-02,0.9999994880746672,4.743995222139112e-12,3.340638467511332e-16,5.119206152972295e-07
2017-03-03,0.9999998231806032,2.881755035601945e-09,2.9324701543274784e-15,1.7393773570420088e-07
2017-03-06,0.999999418423782,2.0891580944209065e-10,8.182987813220538e-16,5.813670026208821e-07
2017-03-07,0.9999988818414635,5.363977671633554e-10,5.663987485440702e-15,1.1176222756627725e-06
2017-03-08,0.9999988451315704,1.6154063528293644e-09,3.993005255665135e-14,1.1532531516829714e-06
2017-03-09,0.9999995844246723,5.432570290156873e-09,6.865731790229838e-14,4.1014223433756507e-07
2017-03-10,0.9999998668108763,4.075962357128709e-09,1.3606339818607401e-14,1.2911308571263848e-07
2017-03-13,0.9999998243111049,8.16577943690565e-10,7.198299072911831e-16,1.748719604726258e-07
2017-03-14,0.9999992078167861,1.898020550160397e-10,2.176728521054694e-14,7.919929868879493e-07
2017-03-15,0.9999999126184813,1.7123635665843294e-08,3.900451151822242e-14,7.025783793213555e-08
2017-03-16,0.9999997150917302,5.07479454171528e-10,3.421729605089823e-16,2.844004856752053e-07
2017-03-17,0.9999970053040036,2.780096742925804e-10,1.0763355737563923e-14,2.9944178046993666e-06
2017-03-20,0.9999920242616749,1.4894718107695268e-08,2.226110305493802e-14,7.960843770753054e-06
2017-03-21,0.9994139945276942,9.131111449374667e-11,3.515468671352442e-12,0.0005860053778211794
2017-03-22,0.999946699557656,7.725925081885523e-06,1.9151847612867136e-10,4.557432564252476e-05
2017-03-23,0.9999904412781971,6.055008357746236e-07,1.4191547429612032e-11,8.953207185265013e-06
2017-03-24,0.9999953337000721,1.4826999657497282e-07,2.222004173231997e-12,4.518027740357232e-06
2017-03-27,0.9999960389465065,7.915158092332845e-08,6.179694889061032e-12,3.881895466177735e-06
2017-03-28,0.9999990089486709,4.1284297513288277e-07,7.444069239758704e-13,5.782076522817881e-07
2017-03-29,0.999999818880513,1.4435778084278908e-08,7.67711632538157e-14,1.66683698216022e-07
2017-03-30,0.9999999018118663,4.057550923491287e-09,7.433078088901026e-15,9.413051936868725e-08
2017-03-31,0.9999996863398829,6.923556441961265e-10,2.5903660241250478e-15,3.1296795009198074e-07
2017-04-03,0.9999995571662182,1.7530417317667482e-09,1.4714931000533873e-14,4.410804807970962e-07
2017-04-04,0.9999997169743838,3.7805631098175765e-09,7.159613774537842e-15,2.7924483877335895e-07
2017-04-05,0.999999167451625,8.222637668990166e-10,2.182073126253089e-14,8.317256785268862e-07
2017-04-06,0.9999997687464469,1.0022957909894248e-08,2.932408986299534e-14,2.212303236596396e-07
2017-04-07,0.9999996430243028,1.4085784246631493e-09,1.0614399049615968e-14,3.55567138988812e-07
2017-04-10,0.9999997372824855,3.10433204772899e-09,9.591241264037525e-15,2.5961309794817185e-07
2017-04-11,0.9999996188790463,1.2907722651272069e-09,9.651143885519078e-16,3.798300888564409e-07
2017-04-12,0.9999991513162931,2.518325221428227e-10,8.666359691414781e-16,8.484316239126525e-07
2017-04-13,0.9999946234037381,1.6824548693809316e-10,1.234143991832135e-13,5.376427978038607e-06
2017-04-17,0.9999998346047642,3.5584989255459695e-08,1.3903386962747435e-13,1.2981025154225507e-07
2017-04-18,0.9999993741577922,5.930132338581609e-10,7.252069989861156e-16,6.252493738827735e-07
2017-04-19,0.9999997471877897,5.588520355130314e-10,2.907033756346273e-14,2.5225295266594033e-07
2017-04-20,0.9999999646115618,1.4884558912802187e-09,3.735515868340241e-15,3.3899797603721936e-08
2017-04-21,0.999999760560087,6.652658734929661e-11,5.037661042748242e-15,2.3937374980858623e-07
2017-04-24,0.9999999379888341,6.9545734654191774e-09,4.151852647872657e-13,5.505638319253955e-08
2017-04-25,0.9999999284737012,5.868068098902403e-09,2.755326083793547e-14,6.565856803253558e-08
2017-04-26,0.9999998792163824,1.602943069257724e-09,1.0796369929557507e-14,1.191806900331627e-07
2017-04-27,0.9999998720859449,2.7215562755940446e-09,5.07965825945451e-15,1.2519210326760934e-07
2017-04-28,0.9999996671013477,8.937013393694744e-10,1.103655003538121e-14,3.320047144482253e-07
2017-05-01,0.999999846241747,6.0656262878219785e-09,2.113685026263176e-14,1.4769236335521684e-07
2017-05-02,0.9999997954091877,1.7578761742877726e-09,4.8621229467305136e-15,2.0283283856673058e-07
2017-05-03,0.9999996310426239,1.3271172883365468e-09,1.0086705899530466e-14,3.6763051696622847e-07
2017-05-04,0.9999997747400156,3.6448088131067715e-09,3.936612162533826e-14,2.2161554226191942e-07
2017-05-05,0.9999998907624164,4.61207256855064e-09,1.2790958849802738e-14,1.0462566368595394e-07
2017-05-08,0.9999997969034873,1.0548499753997848e-09,3.423270111270432e-15,2.0204203988611736e-07
2017-05-09,0.9999996801434975,1.3386575680013994e-09,1.2094109341957276e-14,3.185173868348103e-07
2017-05-10,0.9999998149505871,3.8760966956508875e-09,4.7085831206884436e-15,1.8117302689669276e-07
2017-05-11,0.9999995715234954,5.272482504369612e-10,1.2869777351204124e-15,4.2794943129750404e-07
2017-05-12,0.9999995912231423,6.042684709088328e-10,1.5985630662977156e-14,4.08172975765675e-07
2017-05-15,0.9999999539495558,2.6315664810944583e-09,6.719292394269742e-15,4.3419283192097445e-08
2017-05-16,0.9999966437173432,1.0972198890048796e-10,3.6629838917537125e-16,3.3561726134275647e-06
2017-05-17,0.9967382245779797,4.0659557822873173e-13,5.222241251864546e-13,0.003261775420681695
2017-05-18,0.9998044629796855,4.8819928523500304e-05,4.459606643985183e-09,0.00014671263230158632
2017-05-19,0.9999878170807254,1.0576004036253133e-05,9.025286768615969e-11,1.6068246546778795e-06
2017-05-22,0.9999994609962957,3.397424542953547e-07,7.713759886579132e-13,1.9926038087719418e-07
2017-05-23,0.9999997932391338,1.5529665561944818e-08,7.263779794889276e-14,1.91230952491252e-07
2017-05-24,0.9999997918039515,9.9696598306764e-09,1.2231155526214445e-13,1.9822589650313104e-07
2017-05-25,0.9999998437615554,1.7428689193247457e-08,6.957738415013154e-14,1.3880961907445762e-07
2017-05-26,0.999999710967173,5.11353743981723e-09,1.8901547695217132e-14,2.8391963641285775e-07
2017-05-30,0.9999995423605607,6.085216328619546e-09,3.3226402075809374e-14,4.5155378868351394e-07
2017-05-31,0.9999994145302376,9.34906660065896e-09,2.994185813271464e-13,5.761207891889001e-07
2017-06-01,0.9999997586728859,6.123066137871099e-08,8.577813102139371e-13,1.8009527140805492e-07
2017-06-02,0.9999997536060922,2.4550097706213564e-08,8.7019348623622e-14,2.2184373672445447e-07
2017-06-05,0.9999995363115142,1.0172027656008918e-08,2.2850904032240354e-14,4.5351678354401885e-07
2017-06-06,0.9999984580938935,6.83422446771525e-09,1.3204323806368985e-13,1.5350718062627512e-06
2017-06-07,0.9999992513560829,6.696681571275705e-08,3.8220753772401164e-13,6.816765809968112e-07
2017-06-08,0.9999992000660785,2.539266025584509e-08,8.358650248040518e-14,7.74541038806975e-07
2017-06-09,0.9999985827590574,1.4268349214123998e-08,1.1756772031407857e-13,1.4029727816656406e-06
2017-06-12,0.9999986998090474,3.057335492212322e-08,6.453165285230369e-13,1.2696165659701544e-06
2017-06-13,0.9999995954177302,8.046253435176433e-08,2.1569994746770692e-13,3.2411957367223886e-07
2017-06-14,0.9999991563303331,8.327560842390494e-09,4.945202888927152e-16,8.353422725091365e-07
2017-06-15,0.9999998573566802,2.0813428360293304e-10,4.213345209114827e-16,1.4243528246694966e-07
2017-06-16,0.9999992126925833,7.063694837727389e-12,3.697524638917464e-15,7.873006547851817e-07
2017-06-19,0.999999975424544,1.8671831780495435e-09,4.968152238255593e-16,2.2708186637651128e-08
2017-06-20,0.9999989567182623,1.6378523873773946e-12,2.413496575616085e-16,1.043279845596831e-06
2017-06-21,0.999999747730758,1.592264462882888e-09,1.1914872419697688e-14,2.5067680327177737e-07
2017-06-22,0.9999997745217369,3.931266790340849e-10,4.380014453057653e-15,2.250850539462469e-07
2017-06-23,0.9999998971789007,5.55789998934195e-10,3.846787882607283e-15,1.0226566329998676e-07
2017-06-26,0.9999999018509745,2.592080668799321e-10,6.405836610765153e-17,9.788959083359961e-08
2017-06-27,0.9999954680682014,5.238277476639461e-12,1.1449847511067667e-14,4.531926573904073e-06
2017-06-28,0.9999998522316782,4.419603897832588e-08,6.8013898740034934e-15,1.0357238390453336e-07
2017-06-29,0.9999946095021865,2.5350601162470586e-11,7.43206244302679e-15,5.390472129229416e-06
2017-06-30,0.9999994824712732,3.911126647302335e-08,4.0377031455535004e-13,4.784172354404619e-07
2017-07-03,0.9999997058594522,5.285053384463771e-09,4.17647433338473e-14,2.8885532258962067e-07
2017-07-05,0.9999997995410214,4.320207015309037e-09,8.802522819708402e-16,1.961389429369082e-07
2017-07-06,0.9999880055857755,7.422909959932163e-11,8.02670196484601e-14,1.199434013735014e-05
2017-07-07,0.9999991332310064,3.8495426388195873e-07,3.1878527525176663e-12,4.818117166945186e-07
2017-07-10,0.9999994217316124,2.239702908664137e-08,8.245445240935184e-14,5.558716492779349e-07
2017-07-11,0.9999990722503509,1.3829157636325364e-08,3.9516320045714763e-13,9.139204832311408e-07
2017-07-12,0.9999996751185408,9.234154107505875e-08,1.0428326046665546e-12,2.3253864434150422e-07
2017-07-13,0.9999995787521562,2.7187386823843152e-08,3.647602754377279e-13,3.9405999616833526e-07
2017-07-14,0.9999996759880175,6.462439945587276e-08,2.919657119440272e-13,2.593870171045867e-07
2017-07-17,0.9999995505269099,1.750094839857292e-08,6.784997493261783e-14,4.319722581158614e-07
2017-07-18,0.9999996793913456,1.5186753818377647e-08,1.5149091847740417e-13,3.0542164980319485e-07
2017-07-19,0.9999998775219939,1.7485903250127867e-08,7.906387557040932e-14,1.0499241576608732e-07
2017-07-20,0.9999997940913302,3.3241413367628115e-09,1.0159973990198352e-14,2.0258441230484477e-07
2017-07-21,0.9999996360066442,3.1955484465521236e-09,1.6056478674118682e-14,3.6079796913812915e-07
2017-07-24,0.9999995703657091,5.449877454528471e-09,5.374908274416803e-14,4.241841389280193e-07
2017-07-25,0.9999997432132989,1.1731505564606292e-08,1.8687156648468827e-14,2.4505542923632276e-07
2017-07-26,0.9999997901323006,1.9359989942356732e-09,3.70783208581649e-15,2.079320259734309e-07
2017-07-27,0.999999803748343,6.509457147879161e-10,8.861436669158176e-16,1.9560053266684797e-07
2017-07-28,0.9999998507019083,1.6422789936981084e-10,1.4080804844192884e-15,1.4913413860235635e-07
2017-07-31,0.9999998561252245,1.5634568252670277e-10,2.9599763513078772e-15,1.4371830790043855e-07
2017-08-01,0.9999999403480633,3.9907058252771625e-10,2.0428589449591276e-15,5.925298755508013e-08
2017-08-02,0.9999999268520723,1.2249943917785056e-10,5.773370979147552e-17,7.302507581040665e-08
2017-08-03,0.9999998918092446,1.0539800171097947e-11,8.004128754660513e-16,1.0818066877218915e-07
2017-08-04,0.9999999757810659,8.991623219520438e-11,2.2705514766575876e-15,2.4128894642520766e-08
2017-08-07,0.9999999812589523,2.5021724365741438e-11,4.4750252119135863e-17,1.8716028700983866e-08
2017-08-08,0.9999998972407463,1.6808293650730457e-12,8.771457831220519e-17,1.0275728987280962e-07
2017-08-09,0.9999999106084982,3.0859150759418304e-11,8.67918041104058e-17,8.936069291392765e-08
2017-08-10,0.9998246179646582,1.909498602758623e-15,2.4510946563230654e-15,0.00017538203540187622
2017-08-11,0.9999980869251994,1.5074670686248297e-07,1.9153928374279655e-11,1.7623088861695689e-06
2017-08-14,0.9999999266974582,9.151476059760125e-09,1.6249445814908523e-13,6.415099063261824e-08
2017-08-15,0.9999998473940767,5.426701773153324e-10,3.455338607355771e-15,1.5206369496423351e-07
2017-08-16,0.999999592480973,1.4762842339349666e-09,1.5901592627040634e-16,4.060425040632191e-07
2017-08-17,0.9995727801499554,1.95844836735615e-12,4.2926311732419935e-14,0.00042721984839262195
2017-08-18,0.9999138236870908,2.3581504565910325e-06,2.893708981638197e-10,8.381787272927047e-05
2017-08-21,0.9999895280728082,1.3784023063042673e-06,2.582778769201949e-10,9.09326680518347e-06
2017-08-22,0.9999978321044034,1.466040946044224e-06,9.052033007242669e-12,7.018456038324866e-07
2017-08-23,0.9999958654710988,8.013996791377429e-08,5.067028814072672e-13,4.05438845538245e-06
2017-08-24,0.9999930422069285,2.3239541729351877e-07,8.549261782391722e-12,6.725389505686758e-06
2017-08-25,0.9999963014274912,9.446291197038801e-07,1.0386573014113572e-11,2.7539328270041443e-06
2017-08-28,0.9999961415998626,3.6459438742751674e-07,5.825999331836131e-12,3.4938002273546196e-06
2017-08-29,0.9999960283063701,5.561218974227304e-07,2.0604310967223394e-11,3.4155512777445717e-06
2017-08-30,0.9999962989536747,1.2989703201750966e-06,4.288270097089197e-11,2.4020330697267814e-06
2017-08-31,0.9999968771875148,1.6613999202913133e-06,2.3611372463345692e-11,1.4613887336190161e-06
